Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2019-03-06,41.85112762451172,83.44750213623047,58.036617279052734,171.85353088378906,105.77967071533203,3.774540424346924,18.416000366210938
2019-03-07,41.3667106628418,81.29750061035156,57.33465576171875,168.48638916015625,104.49231719970703,3.7052805423736572,18.439332962036133
2019-03-08,41.46502685546875,81.04000091552734,57.29081726074219,168.95460510253906,104.60591888427734,3.739539384841919,18.94266700744629
2019-03-11,42.90147399902344,83.53099822998047,58.75002670288086,171.41522216796875,106.80195617675781,4.000194072723389,19.39466667175293
2019-03-12,43.383487701416016,83.65499877929688,59.64627456665039,171.26577758789062,107.54975891113281,4.034451007843018,18.890666961669922
2019-03-13,43.57533264160156,84.54049682617188,59.7364501953125,172.7102508544922,108.38274383544922,4.1858811378479,19.263999938964844
2019-03-14,44.05974197387695,84.31099700927734,59.411128997802734,169.52243041992188,108.46794891357422,4.109918117523193,19.33066749572754
2019-03-15,44.63288116455078,85.61799621582031,59.30003356933594,165.348388671875,109.71741485595703,4.215420722961426,18.36199951171875
2019-03-18,45.08851623535156,87.10749816894531,59.21284866333008,159.85934448242188,111.28874206542969,4.194072723388672,17.965999603271484
2019-03-19,44.731197357177734,88.09249877929688,59.90583801269531,160.9551544189453,111.36446380615234,4.361884593963623,17.83133316040039
2019-03-20,45.12208557128906,89.8635025024414,61.10000228881836,164.81044006347656,111.24140167236328,4.329364776611328,18.239999771118164
2019-03-21,46.7839469909668,90.96299743652344,61.583255767822266,165.44801330566406,113.79714965820312,4.566188335418701,18.26799964904785
2019-03-22,45.815128326416016,88.2385025024414,60.16440200805664,163.714599609375,110.7965087890625,4.4063215255737305,17.635332107543945
2019-03-25,45.26117706298828,88.71299743652344,59.65275192260742,165.65721130371094,111.37393188476562,4.313973903656006,17.3613338470459
2019-03-26,44.793548583984375,89.18800354003906,59.27711486816406,167.04190063476562,111.61056518554688,4.390680313110352,17.851333618164062
2019-03-27,45.19642639160156,88.28500366210938,58.6877555847168,165.23880004882812,110.53147888183594,4.381496429443359,18.32200050354004
2019-03-28,45.25638198852539,88.6709976196289,58.40178680419922,164.92002868652344,110.68291473388672,4.400113582611084,18.57466697692871
2019-03-29,45.55133819580078,89.0374984741211,58.6319580078125,166.0556640625,111.63898468017578,4.457457542419434,18.657333374023438
2019-04-01,45.86069869995117,90.70950317382812,59.73246765136719,168.0580291748047,112.6612548828125,4.524980545043945,19.278667449951172
2019-04-02,46.52735900878906,90.6989974975586,60.05928039550781,173.53709411621094,112.82220458984375,4.542854309082031,19.058666229248047
2019-04-03,46.846290588378906,91.03500366210938,60.32183074951172,172.8795928955078,113.56050872802734,4.682366847991943,19.45400047302246
2019-04-04,46.927825927734375,90.94300079345703,60.75226974487305,175.35018920898438,112.98310852050781,4.673430442810059,17.851999282836914
2019-04-05,47.24197769165039,91.86399841308594,60.35371398925781,175.0513153076172,113.48478698730469,4.740207195281982,18.33066749572754
2019-04-08,47.98538589477539,92.49299621582031,60.19578552246094,174.2643280029297,113.52264404296875,4.761059284210205,18.213333129882812
2019-04-09,47.841495513916016,91.79199981689453,59.917293548583984,176.90423583984375,112.90736389160156,4.698254585266113,18.15399932861328
2019-04-10,48.110084533691406,92.36650085449219,60.104618072509766,177.14332580566406,113.7687759399414,4.7687554359436035,18.40399932861328
2019-04-11,47.70960998535156,92.20349884033203,60.261051177978516,176.83450317382812,113.90127563476562,4.75485372543335,17.89466667175293
2019-04-12,47.69041442871094,92.15299987792969,60.915679931640625,178.41845703125,114.48816680908203,4.716872215270996,17.84666633605957
2019-04-15,47.77674865722656,92.24349975585938,61.1049919128418,178.9663543701172,114.58281707763672,4.585055828094482,17.7586669921875
2019-04-16,47.78153610229492,93.1520004272461,61.373016357421875,178.1893310546875,114.31776428222656,4.672188758850098,18.224000930786133
2019-04-17,48.71200180053711,93.24099731445312,61.78303146362305,178.09967041015625,115.26435089111328,4.649350166320801,18.082000732421875
2019-04-18,48.88705062866211,93.08450317382812,61.84929275512695,177.60159301757812,116.77885437011719,4.62477445602417,18.21733283996582
2019-04-22,49.0477294921875,94.3655014038086,62.46157455444336,180.7495574951172,117.14802551269531,4.678644180297852,17.516666412353516
2019-04-23,49.75515365600586,96.1884994506836,63.30002975463867,183.08065795898438,118.73826599121094,4.733255863189697,17.593332290649414
2019-04-24,49.67841720581055,95.0875015258789,62.77493667602539,181.88522338867188,118.33123779296875,4.745668888092041,17.243999481201172
2019-04-25,49.22758865356445,95.11250305175781,63.138118743896484,192.52456665039062,122.25005340576172,4.639916896820068,16.5086669921875
2019-04-26,48.9925651550293,97.53150177001953,63.640296936035156,190.76129150390625,122.95050811767578,4.420965194702148,15.675999641418457
2019-04-29,49.06691360473633,96.92150115966797,64.5759048461914,194.03880310058594,122.83695983886719,4.451749324798584,16.097999572753906
2019-04-30,48.122074127197266,96.32599639892578,59.73147201538086,192.6640167236328,123.62260437011719,4.493206024169922,15.912667274475098
2019-05-01,50.48417282104492,95.57599639892578,58.454097747802734,192.29544067382812,121.04790496826172,4.480048656463623,15.600666999816895
2019-05-02,50.155635833740234,95.04100036621094,58.114830017089844,191.79733276367188,119.46713256835938,4.547570705413818,16.273332595825195
2019-05-03,50.779136657714844,98.12300109863281,59.26266860961914,194.72616577148438,122.01342010498047,4.543102741241455,17.00200080871582
2019-05-06,49.994972229003906,97.52749633789062,59.457462310791016,193.1422119140625,121.30348205566406,4.464657783508301,17.022666931152344
2019-05-07,48.64725112915039,96.05000305175781,58.730098724365234,189.04786682128906,118.81400299072266,4.297341346740723,16.470666885375977
2019-05-08,48.65683364868164,95.88849639892578,58.32756042480469,188.8187255859375,118.80452728271484,4.31744909286499,16.32266616821289
2019-05-09,48.13406753540039,94.99349975585938,58.187564849853516,187.93209838867188,118.7950668334961,4.224854946136475,16.131999969482422
2019-05-10,47.46723556518555,94.4990005493164,58.17112731933594,187.623291015625,120.33798217773438,4.190845489501953,15.968000411987305
2019-05-13,44.708465576171875,91.13400268554688,56.624229431152344,180.8491668701172,116.75991821289062,3.9334166049957275,15.133999824523926
2019-05-14,45.41621398925781,92.00599670410156,56.039852142333984,180.04225158691406,118.06620025634766,4.022536754608154,15.487333297729492
2019-05-15,45.96026611328125,93.55750274658203,58.328556060791016,185.56117248535156,119.72882843017578,3.961467981338501,15.463333129882812
2019-05-16,45.758052825927734,95.37850189208984,59.01108169555664,186.27842712402344,122.49356842041016,3.9766104221343994,15.222000122070312
2019-05-17,45.498069763183594,93.44999694824219,58.22792053222656,184.5948486328125,121.67650604248047,3.885753631591797,14.0686674118042
2019-05-20,44.075340270996094,92.94850158691406,57.026275634765625,182.024658203125,119.91886901855469,3.7670936584472656,13.690667152404785
2019-05-21,44.92031478881836,92.8759994506836,57.51350784301758,184.11669921875,120.56491088867188,3.849261999130249,13.67199993133545
2019-05-22,44.000709533691406,92.98400115966797,57.5837516784668,184.61477661132812,121.29647827148438,3.7782645225524902,12.84866714477539
2019-05-23,43.24964141845703,90.77400207519531,57.060150146484375,180.1817169189453,119.880859375,3.6571223735809326,13.03266716003418
2019-05-24,43.083534240722656,91.16400146484375,56.72486877441406,180.37098693847656,119.9378662109375,3.60325288772583,12.708666801452637
2019-05-28,42.9053840637207,91.82150268554688,56.772193908691406,183.60862731933594,119.86185455322266,3.558072328567505,12.579999923706055
2019-05-29,42.70077896118164,90.95950317382812,55.794742584228516,181.4967041015625,118.70277404785156,3.4838483333587646,12.657333374023438
2019-05-30,42.92224884033203,90.81600189208984,55.867977142333984,182.31356811523438,119.45331573486328,3.4572558403015137,12.54800033569336
2019-05-31,42.144691467285156,88.75350189208984,55.12516784667969,176.79466247558594,117.50566864013672,3.366542339324951,12.343999862670898
2019-06-03,41.718589782714844,84.6344985961914,51.74940872192383,163.52532958984375,113.85733795166016,3.3247907161712646,11.9313325881958
2019-06-04,43.24482345581055,86.47799682617188,52.534061431884766,166.8625946044922,117.0116195678711,3.5539326667785645,12.90666675567627
2019-06-05,43.94294738769531,86.92500305175781,52.0433349609375,167.530029296875,119.54834747314453,3.511185646057129,13.105999946594238
2019-06-06,44.588111877441406,87.71800231933594,52.19877624511719,167.68943786621094,121.43898010253906,3.573317527770996,13.729999542236328
2019-06-07,45.77490997314453,90.20149993896484,53.225555419921875,172.69033813476562,124.84024047851562,3.6160643100738525,13.633333206176758
2019-06-10,46.35988998413086,93.03150177001953,53.94245529174805,174.1547393798828,125.9803237915039,3.688883066177368,14.192000389099121
2019-06-11,46.896697998046875,93.18499755859375,53.85676574707031,177.42227172851562,125.50531768798828,3.7465412616729736,14.473333358764648
2019-06-12,46.74745178222656,92.76599884033203,53.7601203918457,174.3739013671875,124.92577362060547,3.6334609985351562,13.950667381286621
2019-06-13,46.737831115722656,93.51499938964844,54.35346221923828,176.79466247558594,125.71435546875,3.6846578121185303,14.260666847229004
2019-06-14,46.39839553833008,93.4834976196289,54.118812561035156,180.6399688720703,125.83784484863281,3.594691038131714,14.32800006866455
2019-06-17,46.675235748291016,94.30149841308594,54.496944427490234,188.29074096679688,126.2178726196289,3.604383707046509,15.001999855041504
2019-06-18,47.772972106933594,95.06849670410156,55.06239318847656,187.7528076171875,128.41256713867188,3.799476385116577,14.982666969299316
2019-06-19,47.63333511352539,95.43949890136719,55.026023864746094,186.76654052734375,128.91610717773438,3.805441379547119,15.095333099365234
2019-06-20,48.01610565185547,95.90950012207031,55.45895767211914,188.8087615966797,130.1132049560547,3.8297972679138184,14.641332626342773
2019-06-21,47.85240936279297,95.56500244140625,56.06526184082031,190.4126434326172,130.13218688964844,3.771641969680786,14.790666580200195
2019-06-24,47.80426788330078,95.69499969482422,55.63331985473633,191.86709594726562,130.90176391601562,3.7940094470977783,14.909333229064941
2019-06-25,47.07965850830078,93.91349792480469,54.182586669921875,188.12139892578125,126.76891326904297,3.7646830081939697,14.650667190551758
2019-06-26,48.09796142578125,94.8915023803711,53.820892333984375,186.9458770751953,127.24391174316406,3.9580366611480713,14.618000030517578
2019-06-27,48.08351516723633,95.21399688720703,53.637062072753906,188.77886962890625,127.4530029296875,4.056702136993408,14.855999946594238
2019-06-28,47.64537811279297,94.68150329589844,53.94444274902344,192.2655487060547,127.27245330810547,4.081554889678955,14.897333145141602
2019-07-01,48.51921844482422,96.1094970703125,54.80134201049805,192.2655487060547,128.90658569335938,4.1297688484191895,15.14466667175293
2019-07-02,48.80329895019531,96.71549987792969,55.42906951904297,194.2579345703125,129.7616729736328,4.031849384307861,14.970000267028809
2019-07-03,49.207725524902344,96.94999694824219,55.94668960571289,196.44956970214844,130.5977325439453,4.044773578643799,15.65999984741211
2019-07-05,49.16438293457031,97.14550018310547,56.42893981933594,195.65260314941406,130.2176971435547,3.9821436405181885,15.539999961853027
2019-07-08,48.15091323852539,97.61599731445312,55.63780975341797,195.0150604248047,130.12266540527344,3.907088279724121,15.355999946594238
2019-07-09,48.444610595703125,99.41500091552734,56.01145553588867,198.45193481445312,129.6476593017578,3.909574031829834,15.337332725524902
2019-07-10,48.92366027832031,100.87049865722656,56.839454650878906,201.9585418701172,130.9683074951172,3.977918863296509,15.928000450134277
2019-07-11,48.56737518310547,100.05349731445312,56.997379302978516,200.4642333984375,131.49078369140625,4.132503032684326,15.90666675567627
2019-07-12,48.94051742553711,100.55000305175781,57.060150146484375,204.09039306640625,131.96585083007812,4.165557384490967,16.338666915893555
2019-07-15,49.400306701660156,101.04949951171875,57.317718505859375,203.134033203125,131.96585083007812,4.157107830047607,16.899999618530273
2019-07-16,49.22938919067383,100.49500274658203,57.46468734741211,203.06431579589844,130.23670959472656,4.152385234832764,16.825332641601562
2019-07-17,48.952545166015625,99.60150146484375,57.12990188598633,201.03207397460938,129.46713256835938,4.217748165130615,16.99066734313965
2019-07-18,49.508628845214844,98.8949966430664,57.154808044433594,200.01596069335938,129.60963439941406,4.229428291320801,16.902666091918945
2019-07-19,48.769588470458984,98.22599792480469,56.373146057128906,197.6051788330078,129.79966735839844,4.186185359954834,17.211999893188477
2019-07-22,49.88417053222656,99.28150177001953,56.754756927490234,201.55007934570312,131.51930236816406,4.257761001586914,17.045333862304688
2019-07-23,50.27416229248047,99.72450256347656,57.19516372680664,201.58995056152344,132.3363494873047,4.365619659423828,17.344667434692383
2019-07-24,50.233238220214844,100.04049682617188,56.780662536621094,203.8811798095703,133.6950225830078,4.440179824829102,17.658666610717773
2019-07-25,49.83603286743164,98.69100189208984,56.59185028076172,199.94622802734375,133.1914520263672,4.308956146240234,15.254667282104492
2019-07-26,50.00936508178711,97.15249633789062,62.03611755371094,198.9898681640625,134.28402709960938,4.350956916809082,15.202667236328125
2019-07-29,50.47636795043945,95.62249755859375,61.86772155761719,195.1943817138672,133.9895477294922,4.344744682312012,15.718000411987305
2019-07-30,50.259708404541016,94.92649841308594,61.178226470947266,196.29019165039062,133.34347534179688,4.360400676727295,16.150667190551758
2019-07-31,51.28522872924805,93.33899688720703,60.68999481201172,193.49087524414062,129.46713256835938,4.193141937255859,16.107332229614258
2019-08-01,50.17545700073242,92.76599884033203,60.370155334472656,191.99659729003906,131.1677703857422,4.098703384399414,15.59000015258789
2019-08-02,49.113834381103516,91.16200256347656,59.599945068359375,188.3007049560547,130.065673828125,4.006001949310303,15.62266731262207
2019-08-05,46.54283905029297,88.25650024414062,57.528953552246094,181.0384521484375,125.60983276367188,3.747534990310669,15.221332550048828
2019-08-06,47.423912048339844,89.3915023803711,58.342506408691406,183.807861328125,127.96600341796875,3.7863054275512695,15.383333206176758
2019-08-07,47.915000915527344,89.66999816894531,58.583133697509766,184.4454345703125,128.52655029296875,3.824577808380127,15.561332702636719
2019-08-08,48.971805572509766,91.64450073242188,60.0916633605957,189.43637084960938,131.95635986328125,3.9331846237182617,15.886667251586914
2019-08-09,48.56825637817383,90.37899780273438,59.23028564453125,187.13516235351562,130.83523559570312,3.8317856788635254,15.667332649230957
2019-08-12,48.44501876831055,89.24600219726562,58.512882232666016,184.66458129882812,129.01107788085938,3.76393723487854,15.267333030700684
2019-08-13,50.49658203125,91.21700286865234,59.62036895751953,187.7328643798828,131.68087768554688,3.8782598972320557,15.666666984558105
2019-08-14,48.993553161621094,88.14800262451172,58.00223922729492,179.026123046875,127.71533966064453,3.7296407222747803,14.641332626342773
2019-08-15,48.74949645996094,88.80599975585938,58.254817962646484,181.89517211914062,127.42935943603516,3.6973323822021484,14.37600040435791
2019-08-16,49.899723052978516,89.62850189208984,58.747535705566406,183.00094604492188,129.76480102539062,3.9654927253723145,14.662667274475098
2019-08-19,50.83005142211914,90.80599975585938,59.80520248413086,185.4615478515625,131.938232421875,4.244339466094971,15.121999740600586
2019-08-20,50.83245849609375,90.06900024414062,58.96275329589844,183.1105194091797,130.8419647216797,4.172019004821777,15.057332992553711
2019-08-21,51.3834228515625,91.177001953125,59.363800048828125,182.85153198242188,132.30043029785156,4.255523204803467,14.722000122070312
2019-08-22,51.339927673339844,90.23300170898438,59.36081314086914,181.34725952148438,131.33766174316406,4.261736869812012,14.8100004196167
2019-08-23,48.966976165771484,87.48100280761719,57.470664978027344,177.07359313964844,127.15290069580078,4.037067413330078,14.09333324432373
2019-08-26,49.897300720214844,88.44349670410156,58.34748458862305,179.6736602783203,129.11659240722656,4.111875057220459,14.333333015441895
2019-08-27,49.33427810668945,88.09149932861328,58.32954788208008,180.61007690429688,129.39306640625,4.021162033081055,14.272000312805176
2019-08-28,49.66532516479492,88.2125015258789,58.47552490234375,181.0683135986328,129.2214813232422,4.010714054107666,14.37266731262207
2019-08-29,50.50625228881836,89.31999969482422,59.4963264465332,184.8638458251953,131.66175842285156,4.154505252838135,14.780667304992676
2019-08-30,50.44101333618164,88.81449890136719,59.311492919921875,184.9634552001953,131.4138946533203,4.167192459106445,15.040666580200195
2019-09-03,49.70640182495117,89.49199676513672,58.26628112792969,181.69593811035156,129.6790313720703,4.084102630615234,15.000666618347168
2019-09-04,50.54975128173828,90.03099822998047,58.89998245239258,186.4278564453125,131.19467163085938,4.1982879638671875,14.711999893188477
2019-09-05,51.5380744934082,92.03600311279297,60.39058303833008,190.1735382080078,133.5015106201172,4.471442222595215,15.305333137512207
2019-09-06,51.53324508666992,91.67549896240234,60.09814453125,186.7765350341797,132.595947265625,4.444325923919678,15.16333293914795
2019-09-09,51.753143310546875,91.56749725341797,60.04582977294922,188.0417022705078,131.08981323242188,4.490349292755127,15.452667236328125
2019-09-10,52.364498138427734,91.02749633789062,60.06725311279297,185.4615478515625,129.71714782714844,4.557019233703613,15.702667236328125
2019-09-11,54.02942657470703,91.14949798583984,60.77967071533203,187.772705078125,129.75526428222656,4.585627555847168,16.47333335876465
2019-09-12,53.90860366821289,92.17749786376953,61.52546310424805,186.75660705566406,131.08981323242188,4.584135055541992,16.391332626342773
2019-09-13,52.85987854003906,91.96700286865234,61.777549743652344,186.47767639160156,130.89918518066406,4.526171684265137,16.34666633605957
2019-09-16,53.13776397705078,90.39199829101562,61.359066009521484,185.51136779785156,129.9554901123047,4.483133792877197,16.187332153320312
2019-09-17,53.33108139038086,91.12750244140625,61.27188491821289,187.36428833007812,130.9658660888672,4.504528045654297,16.319332122802734
2019-09-18,53.83129119873047,90.87300109863281,61.409881591796875,187.42405700683594,132.04306030273438,4.477411270141602,16.232667922973633
2019-09-19,53.393917083740234,91.07499694824219,61.713783264160156,189.4164276123047,134.47384643554688,4.401784896850586,16.440000534057617
2019-09-20,52.61339569091797,89.70800018310547,61.26988983154297,189.20724487304688,132.92007446289062,4.296055316925049,16.041332244873047
2019-09-23,52.852630615234375,89.26499938964844,61.51151657104492,186.1090850830078,132.63404846191406,4.349542617797852,16.082000732421875
2019-09-24,52.601314544677734,87.08049774169922,60.69647216796875,180.59014892578125,130.95639038085938,4.29207706451416,14.880666732788086
2019-09-25,53.410823822021484,88.41649627685547,62.07198715209961,182.10435485839844,132.8437957763672,4.4338765144348145,15.24666690826416
2019-09-26,53.135345458984375,86.99199676513672,61.89014434814453,179.4246063232422,133.01536560058594,4.411734580993652,16.17066764831543
2019-09-27,52.87678909301758,86.27249908447266,61.07609558105469,176.4260711669922,131.28997802734375,4.272920608520508,16.142000198364258
2019-09-30,54.12126541137695,86.79550170898438,60.83646011352539,177.40232849121094,132.5292205810547,4.330387115478516,16.058000564575195
2019-10-01,54.27108383178711,86.78250122070312,60.08219528198242,175.1409912109375,130.66085815429688,4.3286452293396,16.312667846679688
2019-10-02,52.910621643066406,85.6614990234375,58.68326950073242,173.93557739257812,128.35400390625,4.304765224456787,16.208667755126953
2019-10-03,53.360084533691406,86.22100067138672,59.256690979003906,178.69740295410156,129.90782165527344,4.510499477386475,15.535332679748535
2019-10-04,54.85586166381836,86.98249816894531,60.32929992675781,179.7633056640625,131.66175842285156,4.526917934417725,15.428667068481445
2019-10-07,54.867950439453125,86.63300323486328,60.19429016113281,178.99624633789062,130.70849609375,4.585627555847168,15.847999572753906
2019-10-08,54.22517013549805,85.27549743652344,59.29156494140625,177.07359313964844,129.3262939453125,4.409000396728516,16.003332138061523
2019-10-09,54.860694885253906,86.09950256347656,59.90284729003906,179.16561889648438,131.77613830566406,4.495572090148926,16.302000045776367
2019-10-10,55.600128173828125,86.01300048828125,60.255069732666016,179.3448944091797,132.595947265625,4.553288459777832,16.31599998474121
2019-10-11,57.07899475097656,86.59600067138672,60.56594467163086,183.4890899658203,133.14883422851562,4.62692403793335,16.525999069213867
2019-10-14,56.99684143066406,86.82150268554688,60.66857147216797,182.58255004882812,133.02488708496094,4.640357494354248,17.130666732788086
2019-10-15,56.86393737792969,88.36900329589844,61.88764953613281,188.1711883544922,134.9504852294922,4.88515043258667,17.19266700744629
2019-10-16,56.634368896484375,88.87149810791016,61.92551803588867,188.8286895751953,133.8446807861328,4.83141565322876,17.316667556762695
2019-10-17,56.85426330566406,89.3740005493164,62.41374206542969,189.66549682617188,133.15830993652344,4.833405017852783,17.46466636657715
2019-10-18,57.12733840942383,87.87550354003906,61.99576187133789,185.14276123046875,130.98495483398438,4.738872051239014,17.1299991607666
2019-10-21,58.118064880371094,89.28299713134766,61.98928451538086,189.03787231445312,131.957275390625,4.876194000244141,16.899999618530273
2019-10-22,57.98516845703125,88.2864990234375,61.83584213256836,181.64610290527344,129.99359130859375,4.866243362426758,17.038667678833008
2019-10-23,58.76326370239258,88.1084976196289,62.65437698364258,185.44161987304688,130.82289123535156,4.85330867767334,16.978666305541992
2019-10-24,58.85992431640625,89.03900146484375,62.72810745239258,185.67074584960938,133.39666748046875,4.897340297698975,19.978666305541992
2019-10-25,59.58485794067383,88.06649780273438,62.986671447753906,187.1750030517578,134.14971923828125,5.08839750289917,21.875333786010742
2019-10-28,60.181732177734375,88.85399627685547,64.2162094116211,188.6792449951172,137.4479522705078,5.14437198638916,21.847333908081055
2019-10-29,58.78984069824219,88.135498046875,62.80532455444336,188.58958435058594,136.15155029296875,5.048096656799316,21.08133316040039
2019-10-30,58.78260040283203,88.99949645996094,62.80731964111328,187.53363037109375,137.8483123779297,5.050086498260498,21.000667572021484
2019-10-31,60.11164093017578,88.83300018310547,62.7126579284668,190.92068481445312,136.66627502441406,5.000829219818115,20.994667053222656
2019-11-01,61.817665100097656,89.5719985961914,63.38273620605469,192.88319396972656,136.99990844726562,5.039886951446533,20.887332916259766
2019-11-04,62.2236328125,90.23300170898438,64.24759674072266,193.97901916503906,137.7910919189453,5.236665725708008,21.1646671295166
2019-11-05,62.134220123291016,90.08550262451172,64.3387680053711,193.58053588867188,137.70530700683594,5.214526176452637,21.148000717163086
2019-11-06,62.16078567504883,89.78849792480469,64.31734466552734,190.82107543945312,137.3240203857422,5.165269374847412,21.77199935913086
2019-11-07,62.87821578979492,89.41000366210938,65.11096954345703,189.6953887939453,137.51463317871094,5.1829304695129395,22.369333267211914
2019-11-08,63.05030822753906,89.29399871826172,65.21359252929688,190.11378479003906,139.13519287109375,5.168999671936035,22.47599983215332
2019-11-11,63.5495719909668,88.5824966430664,64.67953491210938,188.8884735107422,139.27816772460938,5.17894983291626,23.006000518798828
2019-11-12,63.49140548706055,88.9000015258789,64.626220703125,193.72996520996094,140.19326782226562,5.214526176452637,23.32866668701172
2019-11-13,64.0997543334961,87.65550231933594,64.57490539550781,192.454833984375,140.42202758789062,5.188654899597168,23.073999404907227
