Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,VIX,10Y_Treasury_Yield,Inflation_CPI,AAPL_7D_MA,AAPL_30D_MA,AAPL_StdDev
2019-02-07,0.04206714080423363,0.05113550992197813,0.040805563945568,0.26415938619707524,0.02575147581950754,0.010204955505031851,0.021528900730339334,0.06788475052705553,0.4775784753363227,0.01349378716131966,0.029938263707930735,,0.09771302181506238
2019-02-08,0.042361041828523016,0.03941503493416365,0.039014840067716716,0.2673987078072315,0.027060328363417596,0.010598871925895675,0.021242495590792908,0.05874912157413914,0.47309417040358726,0.01349378716131966,0.031195391628730584,,0.08039971939943132
2019-02-11,0.040920943172403135,0.04066103982284697,0.03888296926893775,0.26214754090954473,0.025686082191182957,0.009695501510931112,0.022421611304082947,0.062262825017568524,0.4775784753363227,0.01349378716131966,0.03198853638105714,,0.06361242878287628
2019-02-12,0.04306637623613513,0.06173103104767341,0.05179826712059743,0.25959016799926615,0.031052332595224996,0.012174517411357264,0.022249094483758856,0.054673225579761064,0.48430493273542596,0.01349378716131966,0.033077507223017166,,0.033759213828641534
2019-02-13,0.04202303110624317,0.06262297878125966,0.0523309163882425,0.2562826880791351,0.030790599166669652,0.013072631298471665,0.021639439534051244,0.05776528460997893,0.491031390134529,0.01349378716131966,0.0330049143943793,0.0,0.03461662861248249
2019-02-14,0.042934093893300995,0.054846647156706285,0.05262006107929107,0.25587347707633656,0.031085069138201582,0.013939246414472362,0.020902493411211885,0.06577652846099788,0.4798206278026905,0.01349378716131966,0.032439932656028736,0.0007036763920705014,0.024254168508810556
2019-02-15,0.042375745061186465,0.04825805179110032,0.047765428922299735,0.2509292053736012,0.03540422691276501,0.015415118860749144,0.021590869163216155,0.04736472241742798,0.4798206278026905,0.01349378716131966,0.0317807128596681,0.002200762405418888,0.0
2019-02-19,0.04312516579122044,0.05705627292916737,0.05125547992114632,0.2502130991758512,0.03524070311313937,0.015047454782145656,0.02121569467484178,0.04694307800421646,0.4775784753363227,0.01349378716131966,0.031935021628268445,0.0034105456727647476,0.0013119750665225357
2019-02-20,0.04474158636145903,0.05460016811730706,0.04825239923284208,0.25113373253211546,0.03340041146338396,0.016050623483787108,0.020699835743161595,0.034855938158819405,0.4775784753363227,0.01349378716131966,0.03228221465300213,0.004694495240324753,0.009449346049438237
2019-02-21,0.04331623768913989,0.05340791809126744,0.03994314057434911,0.24254103267360527,0.040826945204854026,0.014590520621060823,0.01880219384640571,0.041040056219255105,0.48654708520179357,0.01349378716131966,0.032631558904658686,0.00578231223838141,0.0031099419969792905
2019-02-22,0.046122942213630835,0.058840168396339876,0.046208071689238905,0.24884925400468594,0.04595331302820127,0.016386763543784863,0.019385052672029876,0.027687983134223465,0.4775784753363227,0.01349378716131966,0.03307734698899911,0.00683695309646723,0.014788057351154063
2019-02-25,0.04797445087750479,0.059485568700116453,0.04659871222629908,0.2581580600609461,0.04799065959684479,0.01612416942820369,0.020065052239324227,0.04652143359100491,0.48206278026905813,0.01349378716131966,0.03394533807391931,0.007931674048178211,0.027043926832041862
2019-02-26,0.048121366326296544,0.061009443826613,0.04897273618817499,0.2564872152376494,0.05052093480734654,0.015289053083316642,0.01991263730393039,0.05101897399859451,0.4753363228699551,0.01349378716131966,0.03470188128544577,0.009109644623816776,0.03336292532212581
2019-02-27,0.04891489675432098,0.06311149148337636,0.04941915477149328,0.25198625980699507,0.04989658324781049,0.014401437103407341,0.022739839236912328,0.04441321152494729,0.48654708520179357,0.01349378716131966,0.035655590751544786,0.010434027741002466,0.03399353285828321
2019-02-28,0.04638741339702457,0.06254679186397583,0.05127575578475818,0.24734888329921112,0.04943657655006217,0.013880934806774284,0.023600722225505306,0.0455375966268447,0.49551569506726445,0.01349378716131966,0.0361313766896017,0.011510416878931257,0.02630033581598281
2019-03-01,0.04906190570538721,0.07684449108062519,0.06242072215013017,0.25017904613515884,0.0510796543656723,0.015032341633389124,0.0193984507340716,0.02853127196064653,0.5022421524663675,0.030547940328265355,0.036761478214727805,0.012584627472632753,0.026895883616702004
2019-03-04,0.05035499541044086,0.08779858312850974,0.06490641873247416,0.267535024427181,0.050192298055523554,0.015205852497930314,0.017819041562012777,0.043429374560787076,0.49327354260089673,0.030547940328265355,0.03778805324821888,0.013656962602369066,0.016134835217217605
2019-03-05,0.04988477247203277,0.08612226577703508,0.07290617915100528,0.28079931051993745,0.04835216532102532,0.015069162575832351,0.016341799800823627,0.04497540407589601,0.49327354260089673,0.030547940328265355,0.038336701344433344,0.014663060242780607,0.012531818559218718
2019-03-06,0.04840065762019691,0.07559848619194187,0.07075029551488576,0.2850615812942052,0.04851643072518447,0.01271900987496069,0.01629155227629947,0.05903021784961349,0.48654708520179357,0.030547940328265355,0.038398861915726945,0.015798687945725448,0.011964296536364454
2019-03-07,0.04543226428754493,0.05632572656433321,0.0636026651651651,0.27353635056331016,0.04404730991960698,0.011252145733856522,0.016350171193665858,0.07097680955727337,0.4753363228699551,0.030547940328265355,0.03800666699656691,0.016797393565902513,0.02233592125714394
2019-03-08,0.04603472281764992,0.05401748181994814,0.06315628542449736,0.2751389848480421,0.044441684616145005,0.011977718260125433,0.017614706740273427,0.06338721011946594,0.47085201793721965,0.030547940328265355,0.037586604995206885,0.017880451295429284,0.02578631738182177
2019-03-11,0.0548369334358243,0.07634695084432408,0.0780144926590497,0.2835613150459104,0.05206535273413171,0.017498158144958087,0.01875027396006019,0.03921293042867183,0.4753363228699551,0.030547940328265355,0.03881893414479026,0.01901291193350993,0.04909794434086762
2019-03-12,0.05779060016024418,0.07745850018598766,0.08714041804635753,0.2830497882352646,0.05466139237522477,0.01822369027523968,0.01748406605163124,0.03134223471539002,0.4686098654708518,0.030547940328265355,0.040091979781126164,0.02032519248600609,0.07748172899769669
2019-03-13,0.05896618088183303,0.08539616478888257,0.08805861946383464,0.28799400770940997,0.057553146824030954,0.021430848896628038,0.018421997480699524,0.026282501756851734,0.4686098654708518,0.030547940328265355,0.041347887196001354,0.02176275006738479,0.09868622464298493
2019-03-14,0.06193452746334782,0.08333891285098893,0.08474607937821921,0.27708256736841785,0.05784894108937261,0.019822018107582107,0.01858948763182413,0.027547434996486292,0.47309417040358726,0.030547940328265355,0.04310529640421057,0.0227587775151096,0.12158991209817181
2019-03-15,0.06544658977101947,0.09505494246212176,0.0836148648648648,0.26279543656872995,0.06218653303376759,0.022056471651267576,0.016155884918457805,0.018833450456781475,0.4641255605381165,0.030547940328265355,0.045591378332511756,0.02381736667492043,0.14070669703423272
2019-03-18,0.0682386144384155,0.10840693908254129,0.08272711608545624,0.2440072458812077,0.06764148463718533,0.021604339563175562,0.015161006933844513,0.021925509486999284,0.4663677130044842,0.030547940328265355,0.04891759449123634,0.02497045824245006,0.13479648654411872
2019-03-19,0.0660490483011244,0.11723655141902234,0.08978338852097123,0.24775804207341967,0.06790435695841712,0.025158449220668497,0.014822681907952558,0.02839072382290936,0.4686098654708518,0.030547940328265355,0.05183660487162217,0.02580168517828471,0.08576806666951385
2019-03-20,0.06844431944229257,0.1331119490152225,0.1019428083920012,0.26095411762761134,0.06747713977539771,0.024469707735839646,0.015849382685848783,0.03330990864371047,0.4529147982062779,0.030547940328265355,0.05382118841582373,0.026566074245092802,0.07351989509859169
2019-03-21,0.07862781578593286,0.14296789624189898,0.10686347305500865,0.26313643703296385,0.07634956398420895,0.02948542500658656,0.01591972730343552,0.029374560787069598,0.4529147982062779,0.030547940328265355,0.05686021407571645,0.02768713262383074,0.11218595132934663
2019-03-22,0.07269112262290334,0.11854533870453376,0.09241618222112835,0.25720321697821935,0.06593266887686011,0.026099584834279904,0.01433026479297772,0.06943078004216444,0.4304932735426008,0.030547940328265355,0.058861942659847566,0.02876904244718767,0.09648567717299977
2019-03-25,0.06929663942540232,0.12279874350402231,0.08720637286707233,0.2638524910021238,0.06793722593077467,0.024143742415148425,0.013641893832841132,0.06732255797610678,0.4282511210762331,0.030547940328265355,0.05993567763315677,0.029720645926141126,0.07805440299256035
2019-03-26,0.06643112197025747,0.12705673046101362,0.08338149822007435,0.2685920788605749,0.06875871186682736,0.025768317540252786,0.014872929432476707,0.04413211524947294,0.42376681614349765,0.030547940328265355,0.06007926776872102,0.030621891009174812,0.07509599910791867
2019-03-27,0.0688998625236058,0.11896217825645894,0.07738042523069422,0.26242033083521377,0.065012602509611,0.025573810861301435,0.016055394661277186,0.05073787772312016,0.4192825112107622,0.030547940328265355,0.060175708192170496,0.03153455817151399,0.07435505801918012
2019-03-28,0.06926725633564396,0.1224222542942851,0.0744685859286438,0.2613292233611276,0.06553832066619825,0.02596810599454638,0.016690173373246874,0.04061841180604356,0.4192825112107622,0.030547940328265355,0.06064507113256834,0.03249706510741704,0.06749412779351927
2019-03-29,0.07107467867709616,0.12570759283331412,0.0768122737804029,0.2652163361732891,0.06885737175565237,0.027182601254360048,0.016897857710496664,0.030498945888966983,0.42376681614349765,0.030547940328265355,0.061028698645615165,0.0334912393886346,0.06535734480094199
2019-04-01,0.07297036716566646,0.14069555646302023,0.0880180677366107,0.27207013735570773,0.07240624079284735,0.028612679799509863,0.018458846943181943,0.02614195361911456,0.4417040358744394,0.04756648983515532,0.06020358209283938,0.0345721119672798,0.03268875676765937
2019-04-02,0.07705550491368479,0.14060138286777812,0.09134579529860987,0.2908241705453577,0.07296498683704938,0.028991230596696407,0.017906133757151665,0.02557976106816584,0.4394618834080716,0.04756648983515532,0.06084011002485895,0.03577083156631142,0.05568412142442764
2019-04-03,0.07900984270392869,0.143613364936086,0.09401917956864148,0.2885736406014404,0.07552805156228004,0.03194598499030536,0.018899339379943585,0.030920590302178502,0.44843049327354245,0.04756648983515532,0.062256742387524766,0.03698148938950893,0.07830750554004759
2019-04-04,0.07950947210766374,0.14278864497600974,0.09840206773412485,0.2970301282971811,0.07352357396599407,0.03175671969070894,0.01487460179429808,0.028671820098383705,0.44618834080717473,0.04756648983515532,0.0641641681381917,0.03826015445952899,0.0776711709339522
2019-04-05,0.08143452031042381,0.15104453015890573,0.0943438264423363,0.2960071269044796,0.07526517924104831,0.03317099330581935,0.016077168908028835,0.01799016163035841,0.443946188340807,0.04756648983515532,0.06599229850533883,0.03950767163242205,0.08047019382405028
2019-04-08,0.08598995112355606,0.15668290916118965,0.09273574070759494,0.2933133851456615,0.07539660215872618,0.033612622437207876,0.01578238758377247,0.023049894588896697,0.44843049327354245,0.04756648983515532,0.06843123753999397,0.04085071524443715,0.0883453310125092
2019-04-09,0.0851082246751193,0.15039912985512915,0.08990003300071592,0.30234940127625265,0.0732606221871338,0.03228247346569375,0.015633322163889088,0.038510189739985934,0.44618834080717473,0.04756648983515532,0.07047797483702029,0.042157418129112584,0.07780673953794887
2019-04-10,0.08675407508625349,0.15554899615529638,0.09180744020096254,0.30316777105325976,0.0762510630106411,0.03377562024604874,0.01626140184483791,0.024736472241742802,0.4394618834080716,0.04756648983515532,0.072488274236499,0.04349423249203502,0.06352786555216958
2019-04-11,0.08430006114113725,0.1540878350352174,0.09340029961666974,0.302110716619866,0.07671104322251332,0.033481194092458505,0.014981795874367244,0.0208011243851019,0.44618834080717473,0.04756648983515532,0.0735448641698786,0.04483364244423202,0.04970396323926902
2019-04-12,0.08418243527982938,0.15363515890819612,0.10006597035777498,0.3075323576353747,0.07874846924878542,0.03267677869793553,0.014861203732256356,0.00660576247364722,0.45739910313901333,0.04756648983515532,0.07429926638218537,0.046074410094013,0.03784931262371566
2019-04-15,0.08471147114889144,0.15444640595740655,0.10199361457898293,0.30940772961718566,0.07907705302885598,0.029885022113167417,0.014640121332964856,0.01096275474349967,0.4551569506726456,0.04756648983515532,0.07505795741140037,0.0472881846063363,0.019954713858335103
2019-04-16,0.0847408074875125,0.16259026764792317,0.10472273805262222,0.30674809312764983,0.07815690720397828,0.031730421902962866,0.01580918849972361,0.00899508081517919,0.4663677130044842,0.04756648983515532,0.0755401663471163,0.04851960796956242,0.004684421942990699
2019-04-17,0.09044248268361249,0.1633880417862672,0.1088976626668059,0.3064411979326984,0.08144303634932248,0.03124672035077937,0.01545243874259044,0.014898102600140545,0.4641255605381165,0.04756648983515532,0.07618955050215725,0.050004896975978735,0.031164439627303198
2019-04-18,0.09151514077655692,0.16198521768633456,0.10957235950768651,0.30473635229729934,0.0867007211468428,0.03072622815314313,0.015792436130303775,0.0077301475755446325,0.45964125560538105,0.04756648983515532,0.07712397392910708,0.051632951650815634,0.048358334169342036
2019-04-22,0.09249974310250081,0.1734681727785239,0.11580683798450764,0.31551137156116194,0.08798231972414866,0.0318671421220513,0.014032138745078616,0.012368236120871401,0.4641255605381165,0.04756648983515532,0.07796195693260749,0.053274507023540335,0.06282596672393337
2019-04-23,0.09683467217681802,0.1898096510222007,0.12434429721526163,0.3234903854869493,0.09350292981465297,0.03302377013002741,0.014224747866597616,0.01040056219255095,0.45964125560538105,0.04756648983515532,0.07979008048128577,0.05475823851122555,0.0843429049483564
2019-04-24,0.09636444923840992,0.17994023088465794,0.1189976063604995,0.3193985888305034,0.0920899083196694,0.03328666721551349,0.01334711250858478,0.022487702037948004,0.45067264573991017,0.04756648983515532,0.08156677913787863,0.05612100794106209,0.08542773286896813
2019-04-25,0.09360187778747808,0.18016434625982747,0.12269565975329622,0.3558154955071271,0.10569429916941359,0.031046931896485774,0.011499722928220733,0.024033731553056936,0.4529147982062779,0.04756648983515532,0.08286340985797525,0.057344647013959776,0.06868913555221498
2019-04-26,0.09216170900465237,0.20184841498042683,0.12780902280591855,0.34978006410171547,0.10812596746284275,0.026409725026938072,0.009407797152190638,0.016725228390723823,0.44618834080717473,0.04756648983515532,0.0839457190558664,0.05841253834290491,0.03491307693164577
2019-04-29,0.09261729883710285,0.19638032810025852,0.13733572666209248,0.36099850409483913,0.10773177816743812,0.027061706163304652,0.010467995481125016,0.022066057624736457,0.4529147982062779,0.04756648983515532,0.08426290740841474,0.05937244803786976,0.028494724338665157
2019-04-30,0.08682754449843372,0.19104218300001785,0.08800792980480476,0.3562928125913103,0.11045918775445657,0.02793972304672676,0.010002381678035153,0.02220660576247363,0.44618834080717473,0.04756648983515532,0.08357923999198358,0.06002917341593175,0.05287539049184375
2019-05-01,0.1013019303451066,0.18431913208739226,0.07500123519628898,0.35503123099940204,0.10152097262917775,0.02766106142718862,0.009218537546182078,0.04581869290231905,0.44843049327354245,0.048688005126926726,0.08486300426135551,0.061274616925233144,0.07789967045945131
2019-05-02,0.09928873287307155,0.17952339133273276,0.07154668638008854,0.35332628090682316,0.09603323151103094,0.02909111977434478,0.01090848791788665,0.040477863668306385,0.4551569506726456,0.048688005126926726,0.08522091932835968,0.06236431434224568,0.08436006593988349
2019-05-03,0.10310939943769604,0.2071506551151614,0.08323440110226121,0.3633512453894234,0.1048728132333609,0.028996492174044985,0.012739134712566227,0.018692902319044274,0.4529147982062779,0.048688005126926726,0.08620464369434738,0.0632292203496033,0.10432056003799706
2019-05-06,0.09830422404940214,0.20181251001492073,0.08521786221237793,0.35792960437391463,0.10240822299582175,0.027335096106497397,0.01279105459891175,0.05481377371749824,0.44618834080717473,0.048688005126926726,0.08689046233770159,0.06413410156995039,0.10448130655946826
2019-05-07,0.09004570578181598,0.18856815990060938,0.0778115786523278,0.34391526349989576,0.09376585510763707,0.023791479306711147,0.01140425454837192,0.10934645115952216,0.4327354260089685,0.048688005126926726,0.08658185161896964,0.06486714206250985,0.11044663258447163
2019-05-08,0.09010442521019546,0.18712040330098623,0.0737127856333154,0.343130946763581,0.09373295964940331,0.024217343904047575,0.011032429575507971,0.11047083626141954,0.4417040358744394,0.048688005126926726,0.08621535891814908,0.06570349245868798,0.11640260380799121
2019-05-09,0.08690103728618248,0.17909759263703362,0.07228729919903354,0.340096152311939,0.09370011716292198,0.022256280303554837,0.010553415314442538,0.10625439212930429,0.4327354260089685,0.048688005126926726,0.08622607755118517,0.06633945312255321,0.11606424118261961
2019-05-10,0.08281484763757618,0.17466486818124527,0.07211992621760832,0.33903915010713526,0.09905643536339104,0.02153598955262817,0.010141396155453411,0.06324666198172874,0.43721973094170397,0.048688005126926726,0.08352980950203759,0.06681807383880015,0.13606316829343204
2019-05-13,0.06590975328770365,0.14450079890258005,0.05636884297376832,0.3158523197968057,0.08663498320212765,0.016083869381352436,0.00804612086391289,0.12663387210119467,0.42152466367712993,0.048688005126926726,0.07866161706773223,0.06663560300438101,0.2291417586971795
2019-05-14,0.07024666928535367,0.15231741247891095,0.05041849848606883,0.3130903674994229,0.09116981546654401,0.017971356740438094,0.008933807164390857,0.09163738580463807,0.42600896860986537,0.048688005126926726,0.07386871757573027,0.06653937791157574,0.2210350629114928
2019-05-15,0.07358049288227958,0.1662252179653676,0.07372292356512133,0.33198082176620236,0.09694172355038305,0.01667797316688463,0.00887351109333541,0.06886858749121577,0.41479820627802677,0.048688005126926726,0.07026285896319356,0.06641660975963123,0.18802156286089133
2019-05-16,0.07234137736517504,0.18254877792149637,0.08067265061004714,0.3344358788686337,0.10653967536579384,0.016998676910227287,0.00826720565913823,0.05270555165144061,0.42152466367712993,0.048688005126926726,0.06768075253804295,0.06618102059949418,0.17221464664677383
2019-05-17,0.0707482622368531,0.16526152869117927,0.07269821559970557,0.3286732373888912,0.10370319694060598,0.015074409004685693,0.0053696662963710964,0.06212227687983135,0.4192825112107622,0.048688005126926726,0.06485773256216226,0.0658714971978723,0.13750831049816892
2019-05-20,0.062030110163444785,0.16076609022897315,0.06046262529085378,0.3198758536860967,0.09760146024051508,0.012561293841462068,0.0044200091670824684,0.06704146170063244,0.42376681614349765,0.048688005126926726,0.06123040600044355,0.0651859618524436,0.1182794803245052
2019-05-21,0.0672079154911483,0.16011617615810436,0.06542380283843441,0.3270366022920569,0.0998442312649242,0.014301547925758967,0.0043731111580687515,0.04792691496837667,0.4282511210762331,0.048688005126926726,0.0589541965434216,0.06452241427807318,0.06783204951296029
2019-05-22,0.06157279053891623,0.16108431080897423,0.06613905140653897,0.32874144792745574,0.10238390896147509,0.012797883040205224,0.002304636782479358,0.04511595221363318,0.4192825112107622,0.048688005126926726,0.05832166764338392,0.06369093463771483,0.08381416007791877
2019-05-23,0.05697042158399024,0.14127372899328705,0.060807548028160574,0.3135677368121962,0.09746950760531348,0.010232197548981553,0.0027669034659926345,0.07561489810260016,0.40134529147982057,0.048688005126926726,0.056385379314064454,0.0626387126409034,0.11370717254009909
2019-05-24,0.05595255582389669,0.14476970999661953,0.05739358978183473,0.3142155802427914,0.09766741007223978,0.009091288629571787,0.0019529112986118383,0.06057624736472242,0.4035874439461882,0.048688005126926726,0.05381441426701877,0.06163722809679725,0.11675460756839352
2019-05-28,0.054860893393662236,0.15066359557248687,0.05787547170514884,0.3252975469301955,0.09740353128771262,0.008134403630403533,0.0016296590925168192,0.08376669009135629,0.39013452914798186,0.048688005126926726,0.05126495467073383,0.06060133196838205,0.10702635376319562
2019-05-29,0.05360712139503149,0.14293657343389543,0.04792270281456956,0.3180687444714406,0.09337971751859553,0.006562403882797663,0.0018239453677248718,0.08938861560084324,0.38789237668161425,0.048688005126926726,0.04876498693061465,0.05950245130201112,0.08484975188240391
2019-05-30,0.054964236782541864,0.14165021820302415,0.04866840402074257,0.32086474980951596,0.09598526558924247,0.005999197978067722,0.0015492659283987895,0.0809557273366128,0.3811659192825112,0.048688005126926726,0.04773445718518915,0.05845047953222807,0.08427834145154572
2019-05-31,0.05019954787910197,0.12316182819330379,0.041104846568422726,0.3019743477713265,0.08922389814252435,0.004077964821073643,0.0010367517203613598,0.10077301475755449,0.36322869955156944,0.048688005126926726,0.04525385389661096,0.057028743236029994,0.05589418368729993
2019-06-03,0.04758849686398048,0.08623880303650688,0.006731625561820054,0.25655537354762414,0.0765585110615084,0.0031937017081120067,0.0,0.10288123682361208,0.3475336322869954,0.04721045323459272,0.0432142998565207,0.05547686576178382,0.0540469406154793
2019-06-04,0.05694089824082016,0.10276404631316527,0.014721248048545243,0.26797834069926196,0.08750877874366475,0.008046729189421384,0.0024503502909184807,0.076317638791286,0.358744394618834,0.04721045323459272,0.04320999399344033,0.05422061294035538,0.053942374274115544
2019-06-05,0.06121883767883596,0.10677104046366503,0.009724490633017058,0.2702628714552815,0.09631517366312276,0.007141384420576519,0.002951138798735556,0.06394940267041463,0.358744394618834,0.04721045323459272,0.04397806041732749,0.05296234674105496,0.07579758735595163
2019-06-06,0.06517225409766703,0.1138795397298018,0.011307250959568749,0.2708085035352097,0.10287861215703842,0.008457283707563101,0.004518824666507874,0.061700632466619804,0.358744394618834,0.04721045323459272,0.04548193167972625,0.0518603625988667,0.10959046492353283
2019-06-07,0.07244467400291743,0.13614178098066787,0.021762294165025953,0.2879258493994352,0.11468628062336739,0.009362623426909564,0.004275968020464725,0.06690091356289529,0.35201793721973085,0.04721045323459272,0.04822931438062644,0.05111290308348368,0.16169656093677723
2019-06-10,0.076029294075593,0.16151010950467337,0.029062032334486787,0.29293827941214534,0.11864414456075989,0.010904861430856574,0.005679518044490545,0.06184118060435698,0.36547085201793716,0.04721045323459272,0.05130156984847167,0.0505429635410177,0.20329820551645802
2019-06-11,0.07931872746770507,0.16288605617328444,0.028189509874112506,0.3041225619073965,0.11699513390888205,0.01212601192958139,0.00638631613180219,0.06254392129304287,0.36547085201793716,0.04721045323459272,0.055548487265580426,0.05007314041068936,0.21506821754204125
2019-06-12,0.07840418172092245,0.15913012321968656,0.027205431321221885,0.2936884386505877,0.11498321378138548,0.009731070177767379,0.005073212610293365,0.06141953619114546,0.3609865470852017,0.04721045323459272,0.060042833280407826,0.04977555275573811,0.16588228657120166
2019-06-13,0.07834522853685677,0.16584421498853807,0.03324705603782585,0.3019743477713265,0.11772082043073878,0.010815374219943372,0.005852030072946962,0.0601546029515109,0.35426008968609857,0.04721045323459272,0.06316457037671552,0.04896451905851065,0.1312483003566899
2019-06-14,0.0762652470652675,0.16556183098363253,0.03085776691426534,0.31513626582764576,0.1181495208228251,0.00890995609198554,0.00602119258589294,0.05256500351370344,0.35201793721973085,0.04721045323459272,0.06535902980143071,0.04815112595989682,0.08635729644663166
2019-06-17,0.07796165883133188,0.17289444562493883,0.03470804465475408,0.3413237330917448,0.11946880880195593,0.00911523840055481,0.007714494869041792,0.05354884047786365,0.35201793721973085,0.04721045323459272,0.06722431400535495,0.047262685398562904,0.032810317001142064
